,board,value
4606,8/8/2p1B2b/8/3k2rp/5p1P/K7/3n4,1
4607,5K2/3r2p1/1q1N4/b7/p2p4/P5kr/nB2R3/3R4,1
4608,8/8/1K5P/6k1/1R6/5B1p/7P/8,-1
4609,8/5p2/4kP2/6p1/4p3/K7/4p3/7b,1
4610,3B3R/8/8/8/4n3/8/1q6/4k1K1,-1
4611,8/1R6/2r2pk1/1pn5/5K2/2p5/B3n3/1b6,-1
4612,rn3bbr/2pqp3/p2p2kp/1pP2pPn/1P3P2/B2P1K1N/PN2P1P1/1R1Q1B1R,-1
4613,8/2B5/8/6R1/4n3/p7/8/3k2K1,-1
4614,4kb1q/P3p1n1/B2r2p1/n3pb2/R1Np3r/2P2p2/3QN3/2B1K1R1,1
4615,8/k2B4/8/6K1/7R/8/8/8,-1
4616,rnbqkb2/pppp1pp1/7r/3np3/1PP4p/1Q1P3N/PB2PPPP/RN2KB1R,1
4617,6k1/8/8/8/8/8/2p5/4K3,-1
4618,2b1nk2/4R3/8/rNp3p1/2P3P1/3pp2P/8/2K5,-1
4619,8/8/7k/1np5/8/1p6/7K/3r4,1
4620,5B2/2nk4/2r3q1/7R/2R5/n2K4/2p1p3/8,1
4621,8/1n3p2/3k1P2/1b6/6p1/4p3/8/K7,1
4622,4k3/8/8/5K2/1r1B4/N7/8/8,1
4623,rnbqkbnr/p1pp1ppp/1p2p3/8/4P1P1/1P6/P1PP1P1P/RNBQKBNR,-1
4624,1n2r3/p1R3b1/2Pp1k2/1pRp4/1P4pP/3p1P2/P2KB3/6Nn,-1
4625,rn2k2r/ppp2p2/5n1p/3bp1K1/P7/8/1PP5/6R1,-1
4626,8/pk1r2Q1/n6p/1pP5/PP5P/2N2P2/2P5/R3RK1B,-1
4627,4r1b1/8/8/2k5/2B3p1/P4P2/8/7K,1
4628,4k3/2r1pr2/p3P2P/q2p3p/1P2R1pP/NK6/1P6/3R4,-1
4629,kb6/8/6b1/B4rN1/5p2/8/5QK1/8,1
4630,8/8/8/4B3/8/p5R1/5n2/3k2K1,-1
4631,2rqk3/3ppp1r/p4n1b/B1p1P1Pp/P1P4P/N1P3P1/1P1K4/R1n2R2,-1
4632,8/1k5B/7b/8/1B1Rn3/1K4Pp/3R3P/8,-1
4633,R7/8/8/7P/p5k1/4n3/7K/7q,-1
4634,4k3/8/n5b1/1p6/1PRQNp2/1K1P1P1p/P5BP/B7,1
4635,8/8/2r5/p6k/8/6K1/8/7r,1
4636,1r4r1/p1pk1pPp/1p1pbP2/q7/P1P1Q2P/1RNB4/n1PK2P1/7R,1
4637,8/5p2/3k1P2/K7/6p1/1b2p3/4p3/8,1
4638,1k6/1n5B/8/6b1/1B1R4/2K4p/3R2PP/8,-1
4639,1R2r3/6b1/2Pp1k2/pp1p4/1PR2P1P/6p1/P1K1p3/6Nn,-1
4640,8/5R2/8/6n1/2k5/5K2/8/8,-1
4641,4k2N/2b2r2/8/P1BP1pP1/5P2/3P2K1/br6/8,1
4642,1b1k3N/6r1/6P1/P2P1p2/1B1P1P2/5r2/b4K2/8,1
4643,5B2/3k4/3q1P1p/8/8/8/p2b4/b5K1,-1
4644,3n2k1/2r1b2r/BP2p1Nn/3b1p2/1p1pPPNp/6P1/R5RP/1K6,-1
4645,6k1/5b2/2K4p/7n/8/p7/8/8,-1
4646,8/5R2/8/8/3knK2/8/8/8,-1
4647,3K4/8/P7/5b2/8/8/2r5/1k6,1
4648,1nb2k2/5pbr/rp2p2n/p2p4/PPPp3p/4N1PN/R3PP1P/2B1KBR1,-1
4649,rnbqkb1r/pppp1ppp/5n2/4p3/1P6/8/PBPPPPPP/RN1QKBNR,1
4650,1rbqkbnr/ppppnp1p/4p1p1/8/2P3P1/N4P2/PPQPP2P/R1B1KBNR,-1
4651,2bqkbnr/2pppp2/rpn3pp/p3P1P1/3P4/4BP1N/PPP3BP/RN1QKR2,-1
4652,n7/3k4/2rB4/8/R7/n7/2p2Kn1/8,1
4653,4r2r/p1p2k2/3ppb1p/1p3Np1/1P2P1B1/B1N3P1/PQ1n1K1P/1R4R1,1
4654,r2qkbnr/N1p4p/4P1p1/2p2p2/1P1n2PP/1Q6/P2PP1B1/RbB1K1NR,-1
4655,8/8/8/3K4/6kP/8/6B1/2N5,-1
4656,rn1qk2b/p1p1p3/QpP5/1N1prp1p/1P2P2P/3P1P2/P4nP1/2R1KBNR,-1
4657,6k1/8/8/2n5/8/4Kp2/8/8,1
4658,rkb3nr/p2pqBb1/1p3p2/1Pp4P/1nP1Q1Kp/B1N5/P7/RR6,-1
4659,R7/4Pk2/8/3P4/pnpB2K1/P7/5b2/8,-1
4660,3bR1B1/2k5/8/8/R7/5nPp/K6P/8,-1
4661,2R5/3bk3/n7/1p3P2/1P2Np1p/2KPQP2/P5BP/B7,1
4662,6k1/6b1/7p/2b5/8/7K/8/3q4,-1
4663,8/4k1b1/7p/8/1b5K/8/8/q7,-1
4664,2b1nk2/4R3/8/rrp3p1/2P3P1/N2pp2P/8/2K5,-1
4665,3r4/2p5/6Bb/1p2k1q1/1nR2ppp/7P/8/K1Q5,1
4666,8/8/2R5/8/8/k7/4K3/8,-1
4667,1R2n3/1n2k3/B1r1p1pb/4p3/b2p4/1QP1Np1q/3K1B2/2N3Rr,1
4668,8/4krb1/p2p1R1p/3r2p1/Np2P3/P6B/1B3KpP/R5Q1,1
4669,r1q1kbn1/p1pppp1r/2n4p/1p2P1P1/P7/N1P5/1P1Pb1PP/R1B1KBR1,-1
4670,3k4/7B/3r4/8/1p3nr1/1K4RP/1R6/8,-1
4671,r3k1q1/2p4n/n1P1p1Pb/pp3P2/1N4B1/B2P3N/P7/Q3RK2,-1
4672,8/1n3p2/5P2/8/3k2p1/1b6/1K2p3/8,1
4673,8/7k/n6p/p7/4K3/1r6/2b5/8,-1
4674,8/8/B1KN3k/8/8/7p/7P/8,-1
4675,5q2/3k1P2/7p/8/8/8/pb1b2K1/8,-1
4676,3q1rk1/rbpp2bp/8/1pBn1ppn/N2PN1P1/7P/1RP5/1Q3RKB,1
4677,1R6/b1P1P3/6k1/3P4/p1p3K1/P2n4/8/4B3,-1
4678,rnbqkbnr/p1p1pppp/8/3p4/2P5/7P/pP1PPPP1/RNBQKBNR,-1
4679,8/4k3/5r2/pr6/7p/7K/8/7n,1
4680,4B2R/1k6/8/7K/8/5n2/8/8,-1
4681,2r5/6pr/1q2p2k/3pK2P/p7/P2p4/N1N5/1RB1bR2,1
4682,8/8/K7/8/7P/6k1/5N2/8,-1
4683,3b4/5B2/2kn4/2B3N1/4r2p/4R2R/3K2PP/8,-1
4684,8/8/8/3K4/6kP/3N4/6B1/8,-1
4685,rn2kBb1/1p4p1/2p4p/p3P3/P6N/1PQ1P3/2P4P/1R2KnR1,1
4686,3k4/8/1r4r1/5B2/1p5P/1K1n2R1/3R4/8,-1
4687,8/6k1/8/8/4R3/5K2/8/8,-1
4688,6k1/8/8/8/8/4K3/1r6/8,1
4689,2b2k2/R2p2p1/1p1n3B/1P1rp3/2P3P1/Nr1p4/7P/4K1R1,-1
4690,2r1k2r/p4N1p/npp1b1p1/5p1P/PbQ5/2BPPP2/1PP1N1BP/R4K1R,-1
4691,8/8/8/p4r2/8/5k2/3K4/8,1
4692,1n6/1pprk1pb/8/2RQ1P2/1P3p1p/3P1PNB/PB1K3P/7R,1
4693,8/5p2/5P2/4p1pk/p3p3/1b6/1K6/8,1
4694,7r/4k3/5b2/1n4N1/2pB3p/1R5p/6PP/3K1BR1,-1
4695,2R5/3k1p2/1N5B/1P2p3/8/7p/2PPPPPP/1N1QKB1R,1
4696,2B4K/k7/8/8/7R/8/8/8,-1
4697,8/8/1R6/5k1P/p1P5/p4P1K/4R3/3n3B,-1
4698,1K6/8/2p4b/8/7p/1B1rk3/8/8,1
4699,8/3r4/3k4/6p1/p3R3/P2b1P2/2B1r3/6K1,1
4700,8/3B4/8/3K2k1/8/8/7P/4N3,-1
4701,rnb1kbnr/ppp1pppp/8/8/8/8/PPP1pPPP/R1BQKB1R,-1
4702,6nk/1rP5/pp3p2/7K/2p5/b7/8/8,-1
4703,2b2k2/3R2p1/1p1n3B/1P1rp3/1rP3P1/N2p4/7P/4K1R1,-1
4704,8/R7/8/8/2k5/8/8/3K4,-1
4705,2kq4/rN6/p4ppr/2p1P2p/p1PNb2P/P1n1PPn1/1P4P1/2R1KB1R,1
4706,8/2R5/1N1N3B/1P6/2P1p3/4P1P1/3PB1k1/4K2R,1
4707,8/3r4/8/p7/8/8/4k3/K7,1
4708,1rbq2rN/2p1b1k1/5p2/pp1pn3/1P1PP1pp/2P5/P1Q2KB1/RNn4R,-1
4709,5b2/8/3p1P2/p1R5/6r1/P7/1K5k/7n,-1
4710,8/p1r5/1k1n3p/7P/2P5/p4P1K/6B1/2NRR3,-1
4711,6k1/8/5p1n/R6K/rp6/8/8/b7,-1
4712,8/8/1P3k2/3P4/2R5/p7/8/2n3bK,-1
4713,rnq2b1r/p1p1pk2/3pb2p/1p3ppn/1PP2P2/B2P1K1P/PN2P1P1/R2Q1BNR,-1
4714,b5k1/r4p2/3RpPp1/p7/3np1P1/P1Pp1q1P/8/4K3,1
4715,3qkr2/1bpp2bp/r4p2/1pBn2pn/3PN1P1/1RN5/2P2K1P/1Q1BR3,1
4716,4k3/8/n5b1/1p6/1PR1Np2/1K1PQP1p/P5BP/B7,1
4717,8/r1P1n1k1/pp1b1p2/7K/2p5/2R5/8/8,-1
4718,R7/4k3/8/8/8/8/4K3/8,-1
4719,5kB1/pr6/1pb2p2/1PpP4/8/b6K/4n3/3R4,-1
4720,7b/1k6/8/5nPK/8/8/8/8,-1
4721,bn3k2/5p2/r3pPp1/p2q4/2pPp1P1/P1P2N1P/R2B4/4KB1R,1
4722,4n3/7k/1K2b2p/p7/8/8/8/8,-1
4723,rnbqkbnr/p1p1pppp/8/3p4/2P4P/6P1/1P1PPP2/RrBQKBNR,-1
4724,8/8/1N1k4/8/2K5/1B5p/7P/8,-1
4725,4kr2/2r1p3/p3P2P/q2p1p1p/1pR3PP/N1P5/1PK5/R7,-1
4726,1r1qk2r/4pp2/p3Pn1P/P1pp3p/1BP4P/N1P3P1/RP1K4/5R2,-1
4727,r1q1k1n1/p1p1ppB1/1p5p/1P1p4/1n3N2/8/P1PPPPPP/RN1QKB1R,1
4728,8/2K5/5k2/p7/P1R5/8/8/6b1,-1
4729,8/5p2/5P2/4p1p1/p3p1k1/1b6/1K6/8,1
4730,rnq1kb2/ppp3p1/7r/2Q1pp2/1PbpNNPp/B2P4/P3PP1P/2R1KB1R,1
4731,8/4n3/4R2P/8/p7/8/8/5k1K,-1
4732,5k2/1n1R4/b1P1R3/rP3pPp/5p2/8/8/5KN1,-1
4733,rnbqkbnr/ppppppp1/8/7p/7P/8/PPPPPPP1/RNBQKBNR,1
4734,8/8/8/p7/8/4k3/1K6/8,1
4735,rnbqkbnr/p1pppp1p/1p6/6p1/1P6/5P1N/P1PPP1PP/RNBQKB1R,1
4736,1b6/k7/8/B5N1/5p2/r7/3Q2K1/1b6,1
4737,qr3Nk1/1R6/5p2/1pPp3R/4b1p1/1np5/1n4B1/6K1,-1
4738,1R6/2P1P2k/8/4B3/p1pP3K/P1rn4/8/2b4Q,-1
4739,6k1/8/4R3/8/8/8/5K2/8,-1
4740,7q/2n3k1/R2n2B1/4p3/1Q3B2/2pK1p2/4N3/5R1r,1
4741,rnbqkbnr/p1pp1ppp/1p2p3/8/6P1/1P6/P1PPPP1P/RNBQKBNR,-1
4742,5k2/Rb1p2p1/1p4n1/3rp1B1/1PPp2P1/NB6/3K3P/2r4R,-1
4743,8/1R6/2r2pk1/1pn5/5K2/2p5/B7/1bn5,-1
4744,5k2/6r1/p1Rp4/2Nr1Bpp/4P3/Pp6/1b3KpP/B5Q1,1
4745,5N2/b7/1k5p/n6P/P5P1/8/1B3N2/R6K,-1
4746,5N2/1k6/1b3n1p/7P/P5P1/4R2N/8/2B3K1,-1
4747,k3B3/8/8/6K1/7R/8/8/8,-1
4748,Qnk2b1r/B3p1p1/5p1n/1B5p/1P6/8/P1PP1PPP/RN1K2NR,1
4749,Qn1k1b1r/p3ppp1/1q5n/1B5p/1P1B4/8/P1PP1PPP/RN1K2NR,1
4750,5k2/8/n6p/p1r1K3/8/1b6/1P6/8,-1
4751,2bRnk2/6p1/1p6/1P1r2B1/1rP1p1P1/N2p3P/8/4K3,-1
4752,8/8/3p1P2/pK4b1/P7/2R4k/8/5n2,-1
4753,r2qkbnr/N6p/2Q1P3/2p3pP/1P1n1pP1/3bP3/P2P2B1/R1B1K1NR,-1
4754,rnbqkbnr/p1pppppp/8/1p6/8/P1P5/1P1PPPPP/RNBQKBNR,1
4755,kb6/8/6b1/B1r3N1/5p2/4Q3/6K1/8,1
4756,2b2rk1/3p2p1/1p6/R1r1pnB1/BPPp2PN/8/2Q2P1P/1N1K3R,-1
4757,rnbqk1nr/pp1p1pb1/8/2p1p1pp/3N2PP/2N1P3/PPPPKP2/R1BQ1B1R,-1
4758,8/K7/7R/8/k7/8/8/8,1
4759,rkb3nr/p2pqB2/1p3p2/1PpQ3P/1nP2bKp/B1N5/P7/R5R1,-1
4760,1nbq1bn1/r2p1k2/1p4pB/p2PQ2p/1pP1P2P/5p2/P3NK1R/RN3B2,-1
4761,1nbq1bn1/rp1p3r/p4kp1/4p2p/1pPPPBpP/3Q1P2/P2K4/RN3BNR,-1
4762,r1b1k1nr/p1pp1p2/4pbBp/1pq3p1/1P1n2N1/B3PP2/P1PP2PP/RNQ2KR1,1
4763,3kr3/1Qp2pPp/1p1p1P2/8/PRP3bP/2NB4/2PK2P1/7R,1
4764,8/8/P7/1nk3pP/3b2P1/8/2K5/R7,-1
4765,8/8/8/p7/4k3/1K5r/8/8,1
4766,5b2/8/3p1P2/p4R2/5r2/P7/1K5k/7n,-1
4767,8/6k1/4B3/1K6/N7/7p/7P/8,-1
4768,1r4B1/p1k5/1pb2p2/1Ppp2r1/2PR3K/B1b4p/n7/8,-1
4769,1k6/8/8/8/2N5/5p2/8/r1B1K3,1
4770,8/p6r/3n3R/7P/2P5/p1k2P1K/8/1R5B,-1
4771,8/8/2K5/1N6/5k1P/8/8/8,-1
4772,1R6/1K6/8/8/8/8/5k2/8,1
4773,2B4K/k6R/8/8/8/8/8/8,-1
4774,rn2k3/1ppqb1p1/7r/Q3pp2/1PbpNNPp/B2P4/P3PP1P/2R1KB1R,1
4775,7r/8/rb3k2/Pq3p1P/2bPnP1P/2PP1K2/4pBBR/8,1
4776,8/5p2/5P2/n3k3/8/1b4p1/1K3b2/8,1
4777,8/1r6/3p3b/pp1p1P2/8/P4n2/1K3k2/3R3n,-1
4778,5k2/8/8/7R/8/8/4K3/8,-1
4779,8/r7/8/p4k2/2K5/8/8/8,1
4780,rnbqkb1r/pppppppp/5n2/8/1P6/8/P1PPPPPP/RNBQKBNR,1
4781,8/pp2k3/8/2B5/6K1/2N5/PPP2P2/8,-1
4782,6B1/1K6/7b/5r2/8/7p/3k4/8,1
4783,6K1/5r2/8/8/2k5/6R1/8/8,1
4784,6k1/8/8/8/8/4K3/7r/8,1
4785,8/3k4/8/2P5/5P2/8/PP4K1/8,-1
4786,8/7r/2Rp1P1b/p7/P7/7k/1K6/7n,-1
4787,8/3b1p1k/5P2/4p1pP/p3p3/8/1K6/7R,1
4788,8/3r4/8/1k6/4K3/8/8/8,1
4789,8/5n2/P7/2k3pP/6P1/4b3/2K5/4R3,-1
4790,rnbQ3r/ppq1kpp1/8/2p4p/PbP1P2n/1P6/3P2P1/RNBQKBNR,-1
4791,n7/3k4/8/8/1R6/n7/2p2Kn1/8,1
4792,3n1k2/1R6/b1P1R3/rP3pPp/5p2/8/8/5KN1,-1
4793,8/5n2/8/8/5p2/8/2K5/5k2,1
4794,1n2r3/3R2b1/2Pp1k2/ppRp4/1P4pP/3p1P2/P2KB3/6Nn,-1
4795,8/6K1/7r/1P6/2N5/8/5k2/8,1
4796,8/7r/2Rp1P2/p7/P1K2b2/6nk/8/8,-1
4797,8/8/5P2/pK4b1/P7/5k2/3R4/5n2,-1
4798,1Q2rkn1/8/1B1p1P2/6p1/2p4p/2q4N/R3NKPP/b4B1R,-1
4799,6k1/r7/ppP2p2/3P4/2p2n2/b5K1/8/2R5,-1
4800,5b2/r7/3p4/pp3P2/8/P7/4R3/K4k1n,-1
4801,1r4k1/1q2r3/3b1pN1/1ppp1b2/1P1PP1pR/1QP5/1n4B1/R1n2K2,-1
4802,6Rk/1rP1n3/pp3p2/7K/2p5/b7/8/8,-1
4803,rnbqkbn1/p1pppppr/1p5p/8/4PP2/5Q2/PPPP2PP/RNB1KBNR,-1
4804,8/1n3p2/5P2/4k3/6p1/1b6/5b2/1K6,1
4805,7r/8/rb3k2/Pq3p1P/3PnP1P/1bPP4/4KBBR/8,1
4806,2R1n1q1/8/5kBr/1n2p3/5B2/2pK4/4pR2/8,1
4807,3k1B2/p2N4/n6p/1pp5/PP2r1r1/3P1P1P/N1P1QK2/R3R2B,-1
4808,r1bqkbnr/ppp1pppp/3p4/4n3/P5P1/R1N5/1PPPPP1P/2BQKBNR,1
4809,7k/2r5/8/8/8/3K4/8/8,1
4810,3n1b2/5k1r/b1PB2p1/1pN1ppP1/2P2P1P/4K3/R5p1/1r3RN1,-1
4811,8/1r6/3p3P/pp1p1P2/1P6/6k1/P4Np1/2RKb2n,-1
4812,4r2N/8/rb2bk2/pq3p1P/1PRPnP1P/2PPpK2/7R/5BB1,1
4813,5N2/2kn4/1b5p/7P/P5P1/4R2N/7K/2B5,-1
4814,r1b3Br/p1kp4/1p3p2/1Pp4P/1nP3Kp/B1b5/P1R5/R7,-1
4815,r3kbnr/8/n7/pPpqp1pp/1PPp1Q2/N2BP2b/R2PNPPP/2B2K1R,1
4816,N7/8/8/7P/8/4K3/8/6k1,-1
4817,rnbqkbnr/p1ppp3/7p/1p3pp1/NP6/3P3P/P1P1PPP1/R1BQKBNR,-1
4818,1r1k4/8/8/1N6/8/4B2K/8/8,1
4819,8/6R1/8/5p1k/K2n4/6p1/8/8,1
4820,r1b1k1nr/p1pp1p2/2n1p1Bp/1pq3p1/1P6/B1b1PP2/P1PP1NPP/RNQ2KR1,1
4821,r1b2knr/p1pp1B2/4pb1p/1pq3p1/1P4N1/B3PP2/P1nP1KPP/RNQ3R1,1
4822,3K4/2b5/P7/8/8/2k5/8/8,-1
4823,5r2/p3k1b1/3p3p/2r3p1/1p2P3/P1N3pB/1B5P/1RQ2RK1,1
4824,2bnkb2/r3p1r1/1pP3p1/5pPp/3K1P2/2N5/P1P1BR1P/RrB1Q1N1,-1
4825,3r4/R7/5pk1/1p6/7K/5b2/2p5/4n1n1,-1
4826,rnq2bbr/p1p1p3/3p2kp/1p3ppn/1PP2P1P/B2P1K1N/PN2P1P1/R2Q1B1R,-1
4827,K6R/8/8/8/8/8/1k6/8,1
4828,1n2k1n1/5p2/rqb1pPp1/p1b5/2pPp2Q/P1P2NPP/R2B4/4KB1R,1
4829,1q6/5b2/7k/5K2/1p1r4/7n/8/5n2,-1
4830,2kb4/1n5B/3R4/6N1/1B3r1p/7R/4K1PP/8,-1
4831,3R4/4r2B/8/4k3/5p2/5K1p/8/8,-1
4832,8/p7/3n3p/2k4P/2P1r3/p4P1K/N2R2B1/6R1,-1
4833,6k1/p6r/1pP2p2/3P4/2p2n2/b4K2/8/1R6,-1
4834,8/8/8/p5r1/4k3/8/K7/8,1
4835,rnbqk1nr/pp1p1pb1/8/2p1p1pp/N2N2PP/4P3/PPPPKP2/R1BQ1B1R,-1
4836,2R1nb1q/1n1k4/B2rp1p1/4p3/2Npb3/2P1Bp2/1Q2N3/R3K1Rr,1
4837,8/7P/P3k3/6p1/6P1/2bn4/8/1K6,-1
4838,2bqkbr1/2ppp3/rp1n1ppn/4P1Pp/3P4/p1NK1P1B/PPP4P/R1BQ1RN1,-1
4839,1nbqk1nr/2pp1ppQ/r2bp3/pp6/1P3P2/P1P4P/3PP1P1/RNB1KBNR,1
4840,8/8/2R5/6kP/p1P5/p4PnK/8/7B,-1
4841,8/8/2R5/8/1k6/8/4K3/8,-1
4842,3R4/K7/8/8/8/8/6k1/8,1
4843,4q2k/8/7p/4b3/8/6K1/1b6/8,-1
4844,qr3Nk1/1R2R3/5p2/1pPp4/n7/1np3pB/2b5/6K1,-1
4845,5k1r/p4pp1/1q1bpn2/3b2Q1/2B4p/2N2N1P/PPP2PP1/R1B1K2R,1
4846,2k5/8/8/r7/8/8/8/7K,1
4847,2r2k1r/p4N1p/npp1Q1p1/7P/Pb3p2/2BPPP2/1PP1N1BP/R4K1R,-1
4848,8/8/4K3/2k3r1/7b/8/7p/8,1
4849,R3n3/8/3nBkpq/Q3p2r/3p4/2P1Bp2/3KN3/4rR2,1
4850,1nbqkb1r/1pppp1p1/r7/1P2Bp1p/8/1Q1P4/2K1PnPP/R4BNR,1
4851,8/p3n3/2k4p/2P4P/2P1r3/p4P2/N2R2BK/3R4,-1
4852,1R6/2P1P3/6k1/3PB3/p1p3K1/P2rb3/8/4nQ2,-1
4853,8/4k3/2K4P/R6B/8/7p/7P/8,-1
4854,8/1K6/8/8/5N1P/8/8/7k,-1
4855,8/8/7P/5k2/1R6/3K1B1p/7P/8,-1
4856,8/6b1/P2k3P/6p1/4K1P1/8/1n6/8,-1
4857,4rk1r/p5b1/3p3p/1pP3p1/4Pp2/B1N3PB/P4K1P/1R2QR2,1
4858,3bR1B1/2k5/8/8/1R6/6Pp/K2n3P/8,-1
4859,4rk2/8/n2K3p/p7/8/1b6/1P6/8,-1
4860,6K1/8/6r1/8/1PN5/p1R3b1/5k2/8,1
4861,1rbqkbn1/pp1ppp2/n6r/2p3p1/1P5p/P1PP1P2/4PKPP/RNB1QBNR,-1
4862,3b1k2/6r1/pr6/8/4P1pp/1R6/5KpP/B5Q1,1
4863,rn1qkbn1/p1pppppr/bp5p/8/2B1PP2/5Q2/PPPP2PP/RNB1K1NR,-1
4864,8/5k2/2P5/8/5P2/8/PP4K1/8,-1
4865,r3kr2/p3B3/n3Q1Pp/1pp1N3/P4p2/3PPP2/NPP2KBP/R3R3,-1
4866,2kb4/1n6/6B1/6N1/1B1R3p/2r2R2/3K2PP/8,-1
4867,rnbqkb2/ppp1p1B1/1r6/2Pp1p1p/1P4n1/5P2/P2PP1PP/RN1QKBNR,-1
4868,8/4bkr1/p7/8/4P2p/4R1p1/5QKP/B2r4,1
4869,8/8/1K2k2P/1R5B/8/7p/7P/8,-1
4870,3knB2/7R/2r5/8/2R5/n3K3/2p5/4n3,1
4871,4nk2/8/b2N4/2p3p1/2P1R1P1/r2pp2P/8/2K5,-1
4872,1k6/3b2n1/7p/8/K7/p7/8/8,-1
4873,5k2/6b1/7p/2b5/8/7K/8/3q4,-1
4874,1rq2b2/5kpr/1n2p2n/p1Qpp2p/1p1P2PP/PR6/1BbNBP2/2NRK3,1
4875,bn3k2/r4p2/4pPp1/p4q2/3Pp1P1/P1Pp1R1P/5K2/6R1,1
4876,1r4B1/p1k5/1pb2p2/1Pppr3/2P3K1/B1b4p/n2R4/8,-1
4877,7k/8/8/8/8/r7/8/2K5,1
4878,8/8/8/p6k/5r2/7K/8/1r6,1
4879,7k/8/8/2p3K1/5n2/r7/8/1n6,1
4880,1R1n1k2/8/b1P1R3/1P3pPp/5p2/r7/8/5KN1,-1
4881,2r4R/p2n1kb1/1pPp4/3p3p/1P4PP/3prP2/P1RKB3/6Nn,-1
4882,1r2Nkn1/Q7/1B1p4/3q1Pp1/2p4p/r2P3N/2R1K1PP/bN3B1R,-1
4883,8/5R2/6B1/2k4P/R7/7p/7P/K7,-1
4884,3k4/8/8/8/R1n5/8/n1n5/7K,1
4885,7k/2r5/8/8/8/8/3K4/8,1
4886,1n2r2k/2N1q3/3p3K/3P4/2P1P2P/2N5/7R/5n2,-1
4887,1n4kb/1b3p1r/rp2pB1n/8/PpPp2Np/3pPPPN/4B1RP/R1K5,-1
4888,8/5nB1/P7/k5pP/6P1/5K2/3b4/6R1,-1
4889,7b/1k4n1/6K1/6P1/8/8/8/8,-1
4890,rnbqk1nr/p1pp1p1p/1p2p2b/6p1/1P6/4PP2/P1PP1NPP/RNBQKB1R,1
4891,8/p1kNQ3/n5rp/1pP5/PP6/2N2P1P/2P2K2/R3R2B,-1
4892,4r2k/n2q4/8/1pp3PN/2r1b2P/8/5Q2/5K1n,1
4893,rn3b1r/2pqp3/p2p2kp/1pP2pPn/1P3P2/Bb1P3N/PN2PKP1/1R1Q1B1R,-1
4894,Rn6/2p5/4q2b/1p2k3/1nQrBppp/7P/8/K7,1
4895,r3kr2/p3B3/n3Q1Pp/1pp1N3/P4p2/3PPP2/1PP2KBP/R1N1R3,-1
4896,rn2k2r/ppp2ppp/8/3bp3/P7/6K1/1PP2n2/6R1,-1
4897,5k1r/p2bbpp1/1q2pn2/4Q2p/2BP4/2N2N2/PPP2PPP/R1B1K2R,1
4898,5k2/8/8/8/8/5p2/8/5K2,-1
4899,1rb3k1/4r3/1q1b1pN1/1ppp4/1P1PP1pR/2P5/1nQ3B1/R1n2K2,-1
4900,rnb1k2r/3pnppp/1p2p3/2p3q1/4P1P1/bPPB3N/2QP1P1P/RNB1K2R,-1
4901,7R/8/3r1p1k/1p5b/7K/8/2p5/4n1n1,-1
4902,8/4k3/rPB4p/7q/5Pp1/p1b5/6KR/b7,-1
4903,1R6/5K2/8/8/4k3/8/2r5/8,1
4904,8/8/5k1P/8/1R6/3K1B1p/7P/8,-1
4905,8/6b1/P6P/4k1p1/6P1/4K3/1n6/8,-1
4906,r1bq1bnr/pppkpppp/3p4/4n3/P5P1/R1N5/1PPPPP1P/2BQKBNR,1
4907,8/p7/1k1n3p/4r2P/2P5/p4P1K/N5B1/3R1R2,-1
4908,2bqkb1r/2ppp3/Ppn2Bp1/7p/5p2/3P4/2K1P1PP/RQ3BNn,1
4909,rn2kbnr/ppp1pppp/8/8/8/7P/PPP4R/R1B1Kb2,-1
4910,rn2kbnr/p1p3pp/4p3/1PPpp3/7q/4P3/3P1P2/3K3b,-1
4911,r1bqkbnr/ppp1pppp/2np4/8/P5P1/R7/1PPPPP1P/1NBQKBNR,1
4912,r1bqk2r/2pp1p1p/1pn2n1b/4p1p1/Pp3PP1/B2BP2N/2PP3P/RN1QK2R,1
4913,5K2/7k/n6p/p7/b4r2/8/8/8,-1
4914,1rbqk1nr/1p1p4/pBpb1pp1/1N2P2p/2P4P/Pn3P2/1P2P1P1/R2QKBNR,1
4915,8/8/3p1P2/pK4b1/P5k1/3R4/8/5n2,-1
4916,8/5k2/6n1/K7/4R1P1/8/1b6/8,-1
4917,rn1qkbn1/p1pppppr/1p5p/8/P3PP2/5Q2/1PPPb1PP/RNB1KBNR,-1
4918,R3n2q/5B2/3n1kp1/Q3p2r/3p4/2P1Bp2/3KN3/4rR2,1
4919,2R1n1q1/8/5kr1/1n2p3/5B2/2p5/2K1pR2/8,1
4920,6r1/2b4P/6k1/P4pP1/3P1P2/1r1P2K1/b4B2/7R,1
4921,5K2/3r2p1/1q1N4/8/pb1p4/P5kr/nB2R3/3R4,1
4922,1k5N/8/P5P1/3P1p2/5b2/1r3r2/2bB4/7K,1
4923,8/1K5k/1r2b2p/p2n4/8/8/8/8,-1
4924,r3kB2/3n2p1/1pp4p/Q3P3/P1b3RN/1P2P3/2P4P/1R2Kn2,1
4925,8/8/5k2/8/5n2/5p2/K7/8,1
4926,2r1kb1r/p1pb2pp/np6/3QNp1P/8/2qPPPBB/PPP4P/R4KNR,-1
4927,4n3/7k/4b2p/K7/8/p7/8/8,-1
4928,3k4/p2N4/n6p/1pP5/PP6/2N2PrP/2P1QK2/R3R2B,-1
4929,8/1k6/6K1/8/8/8/2r5/4N3,1
